global_step,episodic_return,algorithm,seed,run_dir
4800,22.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4804,16.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4832,28.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
4940,40.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5000,50.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5020,54.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5036,24.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5084,63.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5124,31.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5164,36.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5264,25.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5288,63.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5312,47.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5376,22.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5376,28.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5424,85.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5496,30.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5512,50.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5556,11.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5660,71.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5752,82.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5816,39.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5824,82.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5928,93.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
5960,52.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6028,51.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6056,32.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6072,64.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6236,52.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6244,43.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6324,67.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6348,26.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6424,47.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6528,45.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6624,24.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6652,57.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6664,176.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6804,120.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6884,58.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6888,66.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
6924,65.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
7108,55.0,ppo,1,runs\CartPole-v1__ppo__1__1784437110
