global_step,episodic_return,algorithm,seed,run_dir
4160,102.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4276,37.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4324,50.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4344,46.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4412,81.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4428,38.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4480,34.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4492,16.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4520,49.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4556,36.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4608,13.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4628,37.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4640,30.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4692,21.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4720,20.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4880,47.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4912,105.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
4956,19.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5012,73.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5028,18.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5036,102.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5044,33.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5080,17.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5084,12.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5120,23.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5216,33.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5220,35.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5280,40.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5308,66.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5332,29.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5376,39.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5416,27.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5432,38.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5484,27.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5496,16.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5556,35.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5596,28.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5604,12.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5648,38.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5752,105.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5760,39.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5772,44.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5776,32.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5864,26.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
5976,50.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6048,74.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6052,70.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6080,54.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6172,49.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6216,41.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6348,33.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6376,74.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6480,26.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6556,96.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6584,134.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6740,98.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6740,39.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6800,61.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6900,105.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6940,50.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
6940,50.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7028,22.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7088,72.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7164,34.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7244,86.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7264,81.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7320,39.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
7344,64.0,ppo,4,runs\CartPole-v1__ppo__4__1784518887
