Wall time,Step,Value
1784032188.6808698,48445,337.0
1784032189.7208128,48704,259.0
1784032190.7554846,48950,246.0
1784032191.9786277,49266,316.0
1784032192.992549,49513,247.0
1784032193.8580525,49708,195.0
1784032195.144454,50031,323.0
1784032197.2165267,50531,500.0
1784032199.2526054,51001,470.0
1784032201.4107165,51497,496.0
1784032203.5211241,51997,500.0
1784032205.2971234,52431,434.0
1784032207.3395536,52905,474.0
1784032209.4793792,53405,500.0
1784032211.3014448,53848,443.0
1784032213.4136333,54348,500.0
1784032215.5338032,54848,500.0
1784032216.6496181,55113,265.0
1784032218.7839854,55613,500.0
1784032219.8941243,55875,262.0
1784032222.0144174,56375,500.0
1784032224.0899787,56875,500.0
1784032226.2641435,57375,500.0
1784032228.309024,57875,500.0
1784032230.4126956,58375,500.0
1784032231.1309416,58563,188.0
1784032233.2424335,59063,500.0
1784032234.820901,59421,358.0
1784032236.6916747,59858,437.0
1784032238.8158827,60358,500.0
1784032241.0330803,60858,500.0
1784032243.098628,61358,500.0
1784032245.1681633,61858,500.0
1784032245.6940951,62001,143.0
1784032246.3620474,62174,173.0
1784032248.376359,62674,500.0
1784032249.936446,63009,335.0
1784032250.6102772,63170,161.0
1784032251.016758,63253,83.0
1784032253.0346997,63753,500.0
1784032254.8869302,64253,500.0
1784032256.8368897,64741,488.0
1784032258.8799036,65241,500.0
1784032260.8737829,65741,500.0
1784032262.8690727,66241,500.0
1784032263.7763026,66463,222.0
1784032265.8354363,66963,500.0
1784032267.2521756,67292,329.0
1784032267.7276068,67400,108.0
1784032269.8995008,67900,500.0
1784032270.5771809,68079,179.0
1784032272.6372645,68579,500.0
1784032274.7354286,69079,500.0
1784032276.7827241,69579,500.0
1784032278.8832738,70079,500.0
1784032279.9554873,70338,259.0
1784032282.1044471,70838,500.0
1784032283.7555318,71244,406.0
1784032285.8904815,71744,500.0
1784032286.5577724,71914,170.0
1784032287.6639168,72177,263.0
1784032289.8021502,72677,500.0
1784032291.92818,73177,500.0
1784032294.1305907,73677,500.0
1784032295.253644,73940,263.0
1784032297.4279814,74440,500.0
1784032298.3902676,74646,206.0
1784032300.5125434,75146,500.0
1784032302.4735265,75646,500.0
1784032303.9392223,75983,337.0
1784032305.4651024,76327,344.0
1784032306.590852,76593,266.0
1784032308.7080984,77093,500.0
1784032310.847232,77593,500.0
1784032312.8971906,78093,500.0
1784032315.0472412,78593,500.0
1784032315.8430793,78784,191.0
1784032317.6291246,79172,388.0
1784032319.8381183,79672,500.0
1784032321.6646972,80122,450.0
1784032323.6148243,80586,464.0
1784032325.6970432,81086,500.0
1784032327.7200706,81586,500.0
1784032329.7110572,82086,500.0
1784032331.1464229,82450,364.0
1784032333.1205244,82950,500.0
1784032335.0078084,83450,500.0
1784032336.5373793,83829,379.0
1784032337.4004645,84032,203.0
1784032339.422289,84532,500.0
1784032341.4888625,85032,500.0
