Wall time,Step,Value
1784177860.8339806,5262,60.0
1784177860.8359616,5290,28.0
1784177860.8409452,5319,29.0
1784177860.8459415,5350,31.0
1784177860.8479216,5367,17.0
1784177860.8548982,5421,31.0
1784177860.8559093,5438,17.0
1784177860.860891,5462,14.0
1784177860.8668666,5506,30.0
1784177860.8728378,5534,18.0
1784177860.8728378,5545,11.0
1784177860.876825,5575,13.0
1784177860.8788178,5599,24.0
1784177860.883802,5649,50.0
1784177860.8858,5665,16.0
1784177860.8877883,5682,17.0
1784177860.889781,5697,15.0
1784177860.8927846,5716,19.0
1784177860.8987522,5745,17.0
1784177860.9087348,5826,28.0
1784177860.911708,5877,51.0
1784177860.9146986,5897,20.0
1784177860.915694,5907,10.0
1784177860.9236753,5987,15.0
1784177860.928652,6027,11.0
1784177860.9326377,6058,18.0
1784177860.9376218,6092,17.0
1784177860.9426136,6128,16.0
1784177860.9455948,6147,19.0
1784177860.948848,6170,23.0
1784177860.9508348,6190,20.0
1784177860.9518237,6201,11.0
1784177860.959797,6262,33.0
1784177860.963783,6289,27.0
1784177860.9687665,6333,34.0
1784177860.9697635,6358,25.0
1784177860.9717567,6372,14.0
1784177860.9737508,6391,19.0
1784177860.9787445,6424,33.0
1784177860.9927223,6494,9.0
1784177860.9986658,6517,13.0
1784177861.0026531,6531,14.0
1784177861.0106273,6599,23.0
1784177861.0126202,6612,13.0
1784177861.0156188,6638,26.0
1784177861.0225868,6680,42.0
1784177861.0265832,6698,18.0
1784177861.0285664,6711,13.0
1784177861.0315697,6740,29.0
1784177861.0395296,6830,90.0
1784177861.0405395,6842,12.0
1784177861.0415256,6853,11.0
1784177861.0514984,6914,13.0
1784177861.0544934,6929,15.0
1784177861.0604599,6988,17.0
1784177861.0654435,7037,22.0
1784177861.0694299,7068,31.0
1784177861.0724204,7106,26.0
1784177861.0744135,7121,15.0
1784177861.0784123,7139,18.0
1784177861.082387,7167,28.0
1784177861.0853767,7185,18.0
1784177861.097983,7265,26.0
1784177861.100899,7278,13.0
1784177861.1029007,7297,19.0
1784177861.1068873,7346,49.0
1784177861.1118755,7398,52.0
1784177861.1158497,7422,24.0
1784177861.1238346,7468,13.0
1784177861.1278095,7494,26.0
1784177861.132543,7526,11.0
1784177861.1371758,7568,14.0
1784177861.1411667,7606,27.0
1784177861.1471462,7665,13.0
1784177861.1511412,7699,34.0
1784177861.15213,7719,20.0
1784177861.1541286,7729,10.0
1784177861.1564996,7756,27.0
1784177861.1590014,7782,26.0
1784177861.1619904,7805,23.0
1784177861.163984,7824,19.0
1784177861.1659882,7842,18.0
1784177861.1679704,7857,15.0
1784177861.169977,7869,12.0
1784177861.1719656,7902,17.0
1784177861.1749473,7921,19.0
1784177861.1789205,7939,18.0
1784177861.181655,7975,36.0
1784177861.1859558,8021,10.0
1784177861.1899369,8051,14.0
1784177861.194124,8087,36.0
1784177861.1971219,8105,18.0
1784177861.2001207,8139,34.0
1784177861.202113,8162,23.0
1784177861.2041104,8179,17.0
1784177861.209093,8194,15.0
1784177861.2100782,8204,10.0
1784177861.2120721,8221,17.0
1784177861.2160695,8254,33.0
1784177861.2200549,8307,53.0
1784177861.2280183,8336,15.0
1784177861.2290154,8346,10.0
1784177861.2359936,8404,42.0
1784177861.2429807,8444,26.0
1784177861.2459664,8465,21.0
1784177861.2489567,8486,21.0
1784177861.25266,8515,29.0
1784177861.2556596,8527,12.0
1784177861.2597978,8564,18.0
1784177861.261142,8578,14.0
1784177861.2681227,8633,28.0
1784177861.2711256,8661,28.0
1784177861.2750998,8673,12.0
1784177861.2770915,8685,12.0
1784177861.2800822,8710,25.0
1784177861.284069,8748,14.0
1784177861.2870715,8771,23.0
1784177861.2900488,8792,21.0
1784177861.2940352,8814,22.0
1784177861.3010118,8868,16.0
1784177861.3068078,8902,13.0
1784177861.31179,8930,28.0
1784177861.3187687,8999,19.0
1784177861.3240323,9042,43.0
1784177861.330024,9060,18.0
1784177861.335876,9107,23.0
1784177861.3378742,9123,16.0
1784177861.3458583,9165,17.0
1784177861.3505511,9203,11.0
1784177861.3640318,9289,15.0
1784177861.367485,9307,18.0
1784177861.375731,9368,17.0
1784177861.3787081,9385,17.0
1784177861.3817093,9397,12.0
1784177861.3856883,9417,20.0
1784177861.3896756,9438,21.0
1784177861.3916676,9446,8.0
1784177861.4006374,9493,15.0
1784177861.4066288,9534,20.0
1784177861.4156017,9577,23.0
1784177861.4225652,9617,19.0
1784177861.4365172,9725,70.0
1784177861.4405072,9743,18.0
1784177861.4454882,9779,16.0
1784177861.4474933,9790,11.0
1784177861.448478,9801,11.0
1784177861.4544668,9840,39.0
1784177861.45746,9865,25.0
1784177861.4644337,9902,27.0
1784177861.4674149,9929,27.0
1784177861.4763842,9998,59.0
1784177861.4793777,10009,11.0
1784177861.7159245,10021,12.0
1784177861.7209077,10039,18.0
1784177861.7268877,10051,12.0
1784177861.7318802,10066,15.0
1784177861.7478178,10094,11.0
1784177861.7618268,10122,28.0
1784177861.7757251,10150,14.0
1784177861.7817047,10167,17.0
