Wall time,Step,Value
1784278386.895192,16286,39.0
1784278386.919112,16344,58.0
1784278386.9421313,16401,57.0
1784278386.9501033,16428,27.0
1784278386.9700446,16471,43.0
1784278386.99297,16530,35.0
1784278387.0039234,16559,29.0
1784278387.0268552,16605,23.0
1784278387.0558255,16689,84.0
1784278387.0896451,16769,80.0
1784278387.1175516,16833,64.0
1784278387.1265137,16855,22.0
1784278387.139578,16892,37.0
1784278387.1544964,16929,37.0
1784278387.1876655,17006,77.0
1784278387.2026148,17037,31.0
1784278387.2280295,17090,53.0
1784278387.2475579,17123,33.0
1784278387.2605143,17157,34.0
1784278387.2704735,17173,16.0
1784278387.2994113,17233,60.0
1784278387.3223708,17292,59.0
1784278387.3726916,17410,56.0
1784278387.3816607,17428,18.0
1784278387.4076211,17480,52.0
1784278387.414613,17499,19.0
1784278387.4265063,17511,12.0
1784278387.4334922,17525,14.0
1784278387.45147,17573,48.0
1784278387.469444,17613,40.0
1784278387.485307,17657,44.0
1784278387.498275,17684,27.0
1784278387.5271747,17745,61.0
1784278387.542266,17790,45.0
1784278387.555151,17818,28.0
1784278387.575022,17869,51.0
1784278387.5839763,17889,20.0
1784278387.6009994,17925,36.0
1784278387.6198642,17975,50.0
1784278387.6318161,18005,30.0
1784278387.6447735,18034,29.0
1784278387.6548429,18064,30.0
1784278387.6637223,18081,17.0
1784278387.6706963,18101,20.0
1784278387.6946144,18165,64.0
1784278387.770463,18331,75.0
1784278387.7754574,18342,11.0
1784278387.8142877,18441,99.0
1784278387.8330636,18482,41.0
1784278387.8808393,18591,109.0
1784278387.8908262,18614,23.0
1784278387.91871,18667,53.0
1784278387.9705367,18778,111.0
1784278388.033327,18916,118.0
1784278388.0642152,18974,58.0
1784278388.0971797,19039,65.0
1784278388.1409764,19127,88.0
1784278388.219282,19284,157.0
1784278388.2359562,19317,33.0
1784278388.2689362,19383,66.0
1784278388.3386056,19493,110.0
1784278388.3825037,19553,60.0
1784278388.408382,19589,36.0
1784278388.4412723,19627,38.0
1784278388.4563015,19651,24.0
1784278388.5220778,19759,108.0
1784278388.5479841,19785,26.0
1784278388.5788155,19821,36.0
1784278388.6037252,19853,32.0
1784278388.8682194,20199,135.0
1784278388.889058,20227,28.0
1784278388.975769,20328,101.0
1784278388.9908166,20348,20.0
1784278389.0824037,20460,112.0
1784278389.2057781,20610,150.0
1784278389.2450573,20654,44.0
1784278389.2650013,20675,21.0
1784278389.340737,20761,86.0
1784278389.418476,20842,81.0
1784278389.463421,20900,58.0
1784278389.4792728,20917,17.0
1784278389.5032015,20950,33.0
1784278389.6238544,21108,105.0
1784278389.7095754,21214,106.0
1784278389.7923741,21319,63.0
1784278389.849937,21395,76.0
1784278390.065738,21662,267.0
1784278390.1111307,21728,66.0
1784278390.2287898,21878,75.0
1784278390.3523858,22029,151.0
1784278390.4401538,22121,92.0
1784278390.602621,22322,201.0
1784278390.739262,22482,160.0
1784278390.825706,22594,112.0
1784278391.0170739,22831,134.0
1784278391.119731,22943,55.0
1784278391.1366663,22962,19.0
1784278391.2391446,23080,118.0
1784278391.4186182,23267,187.0
1784278391.435588,23286,19.0
1784278391.487932,23358,16.0
1784278391.5716388,23466,108.0
1784278391.599554,23500,34.0
1784278391.6863065,23594,94.0
1784278391.734096,23650,56.0
1784278391.8445764,23765,115.0
1784278391.908527,23832,67.0
1784278391.9494357,23884,32.0
1784278392.0530603,24006,122.0
1784278392.1612322,24132,126.0
1784278392.2447774,24233,101.0
1784278392.3195274,24321,88.0
1784278392.37343,24382,61.0
1784278392.4919791,24510,128.0
1784278392.536877,24560,50.0
1784278392.5667088,24593,33.0
1784278392.7052453,24736,143.0
1784278392.7909613,24839,103.0
1784278392.8576493,24920,81.0
1784278392.8808072,24942,22.0
1784278392.9117043,24973,31.0
1784278393.0392773,25105,132.0
1784278393.1210105,25208,103.0
1784278393.2395456,25335,127.0
1784278393.4970305,25605,270.0
1784278393.6929128,25825,220.0
1784278393.7098567,25849,24.0
1784278393.8457763,26020,171.0
1784278393.9994473,26192,172.0
1784278394.1118703,26330,138.0
1784278394.3597023,26591,261.0
1784278394.40671,26649,58.0
1784278394.650324,26883,234.0
1784278394.755975,26987,104.0
1784278394.7938437,27025,38.0
1784278395.1064477,27337,217.0
1784278395.3622854,27591,254.0
1784278395.4302537,27670,79.0
1784278395.5165806,27749,79.0
1784278395.5634227,27801,52.0
1784278395.7694433,28008,207.0
1784278395.8832307,28120,112.0
1784278396.140502,28376,256.0
1784278396.234638,28475,99.0
1784278396.4379532,28670,195.0
1784278396.580986,28819,149.0
1784278396.702578,28934,115.0
1784278397.1199365,29337,258.0
1784278397.300357,29511,174.0
1784278397.411982,29618,107.0
1784278397.6930437,29865,247.0
1784278398.0598695,30173,130.0
1784278398.194943,30283,110.0
1784278398.3258004,30421,138.0
1784278398.5379097,30615,194.0
1784278398.7950492,30837,222.0
1784278399.0577605,31060,223.0
1784278399.3047874,31280,199.0
1784278399.3237295,31295,15.0
1784278399.6366885,31594,98.0
1784278400.0841925,31980,386.0
1784278400.2497737,32116,136.0
1784278400.4800036,32322,206.0
1784278400.9121587,32690,368.0
1784278401.1623328,32908,218.0
1784278401.7324247,33363,242.0
1784278402.0231733,33616,253.0
1784278402.2366302,33816,200.0
1784278403.2230706,34701,500.0
1784278403.56393,35010,309.0
1784278403.8587425,35255,245.0
1784278404.2532501,35592,337.0
1784278404.5462718,35840,248.0
1784278405.1584938,36365,262.0
1784278405.517302,36668,303.0
1784278405.788387,36886,218.0
1784278406.3741243,37375,249.0
1784278406.628395,37597,222.0
1784278406.903914,37829,232.0
1784278407.3208556,38171,342.0
1784278407.7252173,38510,339.0
1784278408.0329583,38779,269.0
1784278408.4190977,39074,295.0
1784278408.754975,39355,281.0
1784278409.1110334,39643,288.0
1784278409.4152987,39904,261.0
1784278410.0124378,40388,484.0
1784278410.305275,40638,250.0
1784278410.6158762,40885,247.0
1784278410.9569206,41165,280.0
1784278411.273295,41416,251.0
1784278411.5932045,41660,244.0
1784278411.9257374,41933,273.0
1784278412.5207672,42438,247.0
1784278413.200607,42967,253.0
1784278413.4846632,43198,231.0
1784278414.1154327,43686,238.0
1784278414.4632971,43949,263.0
1784278414.7987154,44205,256.0
1784278415.1221266,44454,249.0
1784278415.4379559,44692,238.0
1784278415.754173,44932,240.0
1784278416.0770829,45176,244.0
1784278416.3934062,45413,237.0
1784278416.7956414,45716,303.0
1784278417.1359274,45962,246.0
1784278417.4779332,46234,272.0
1784278417.8838968,46532,298.0
1784278418.3325398,46875,343.0
1784278418.6997828,47147,272.0
1784278419.0541568,47422,275.0
1784278419.3719587,47667,245.0
1784278419.7185366,47916,249.0
1784278420.0734992,48169,253.0
1784278420.474909,48469,300.0
1784278421.1561146,48948,250.0
1784278421.833428,49433,236.0
1784278422.2829494,49763,330.0
1784278423.0623617,50324,274.0
1784278423.4287517,50584,260.0
1784278423.8387399,50910,326.0
1784278424.167638,51147,237.0
1784278424.4988124,51400,253.0
1784278424.8913252,51688,288.0
1784278425.3273208,52007,319.0
1784278426.1285038,52602,283.0
1784278426.5569162,52916,314.0
1784278426.899935,53180,264.0
1784278427.6179717,53706,273.0
1784278427.9390888,53950,244.0
1784278428.3197944,54234,284.0
1784278428.6278129,54470,236.0
1784278429.463429,55095,256.0
1784278429.8052456,55366,271.0
